gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,1,70.1,659.65,Churn
1,1,0,0,35,1,1,2,1,0,0,0,0,1,0,0,3,91,3180.50,Not Churn
1,0,0,0,4,0,2,1,0,0,1,0,0,0,0,1,1,29.65,118.50,Churn
1,0,1,1,32,1,0,2,1,1,0,0,0,1,1,1,1,90.8,3023.85,Not Churn
1,0,0,0,43,1,1,2,0,1,0,0,0,0,0,1,1,77.85,3365.85,Churn
1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,1,54.3,195.30,Churn
0,1,1,0,54,1,0,0,2,2,2,2,2,2,2,1,2,18.95,1031.10,Not Churn
0,1,0,0,11,1,1,2,0,0,0,0,1,1,0,1,3,95.15,997.65,Churn
0,1,0,0,66,1,1,2,1,0,0,0,1,1,2,1,3,102.4,6471.85,Not Churn
1,0,1,1,61,1,1,2,0,0,1,0,1,1,1,1,1,99.9,6241.35,Not Churn
1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,3,88.7,6501.35,Not Churn
1,0,1,1,44,0,2,1,0,0,1,1,1,1,1,1,1,54.3,2317.10,Not Churn
1,0,0,0,41,1,1,1,0,0,1,0,0,0,0,1,3,55.7,2237.55,Not Churn
1,0,1,0,50,1,1,2,1,0,1,0,1,1,1,1,1,103.95,5231.30,Not Churn
1,0,1,0,47,1,1,2,1,0,1,1,1,1,1,1,3,110.85,5275.80,Churn
1,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,2,20.15,165.50,Not Churn
1,0,0,0,18,1,0,0,2,2,2,2,2,2,0,0,2,20.05,358.50,Not Churn
1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,91.95,6614.90,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,80.5,80.50,Churn
0,1,0,0,42,1,1,1,0,0,1,0,0,0,0,0,1,55.65,2421.75,Not Churn
0,1,0,0,18,1,0,2,0,1,0,0,0,0,0,1,1,74.7,1294.60,Not Churn
0,0,0,1,13,1,1,2,0,1,1,0,1,1,1,1,3,104.15,1299.10,Not Churn
0,0,1,1,68,1,1,2,0,1,0,1,0,0,1,1,3,83.65,5733.40,Not Churn
1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,3,72.2,305.55,Churn
1,0,0,0,69,1,1,2,1,1,1,0,1,1,2,1,3,110.05,7430.75,Not Churn
1,0,0,0,17,1,0,1,0,0,0,1,0,0,0,0,2,51.5,900.50,Churn
1,0,1,1,25,1,1,0,2,2,2,2,2,2,2,0,3,25.5,630.60,Not Churn
1,1,0,0,43,1,0,2,0,0,0,0,1,1,0,1,2,89.55,3856.75,Churn
0,0,1,1,59,1,0,0,2,2,2,2,2,2,2,0,3,19.5,1222.65,Not Churn
0,1,0,0,5,1,0,2,1,1,0,0,0,0,0,0,1,80.7,374.80,Not Churn
1,0,1,1,21,1,1,1,1,1,0,1,1,0,1,0,2,77.5,1625.00,Churn
0,0,1,1,69,1,1,2,1,1,1,1,1,0,1,1,3,105.1,7234.80,Not Churn
1,0,0,0,13,0,2,1,0,0,0,0,0,0,0,1,3,25.15,331.85,Not Churn
1,0,1,0,42,1,1,2,0,1,1,0,1,0,0,1,3,95.25,3959.35,Churn
1,0,1,0,52,1,1,2,0,1,0,1,0,1,0,1,3,95.65,5088.40,Not Churn
1,1,0,0,46,1,0,2,1,0,0,0,0,1,0,0,1,85,3969.40,Churn
1,0,1,0,61,1,1,1,1,1,1,1,0,1,2,1,3,80.8,4860.85,Not Churn
1,0,0,0,29,0,2,1,0,0,0,0,0,0,1,1,2,24.85,788.05,Not Churn
0,0,0,1,25,1,0,1,0,1,0,1,0,0,1,1,3,54.75,1266.35,Not Churn
0,0,1,1,5,1,0,2,0,0,0,1,1,0,0,1,1,85.75,470.95,Churn
1,0,0,0,15,0,2,1,0,0,1,0,1,1,1,0,1,50.75,688.20,Not Churn
0,0,1,1,19,1,0,0,2,2,2,2,2,2,2,0,2,20.15,387.70,Not Churn
1,0,0,0,44,1,0,0,2,2,2,2,2,2,2,0,2,20.05,845.25,Not Churn
0,1,0,0,6,1,1,2,0,1,0,0,1,1,0,1,1,98.25,560.60,Churn
1,0,1,1,58,1,1,1,1,1,1,1,0,0,2,0,3,71.6,4230.25,Not Churn
1,0,1,1,62,1,0,2,1,1,0,0,0,0,1,1,3,81.45,4983.05,Not Churn
0,0,1,1,70,0,2,1,0,1,1,1,1,1,1,1,3,58.4,4113.15,Not Churn
0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,25.7,25.70,Churn
1,0,1,1,10,0,2,1,1,1,1,1,0,1,2,0,3,53.7,521.00,Not Churn
1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,1,3,19.6,471.85,Not Churn
1,0,0,0,66,1,1,2,0,1,0,0,0,1,0,0,3,89.4,5976.90,Not Churn
0,0,1,1,7,1,0,2,0,0,0,0,0,0,0,1,1,69,506.90,Churn
1,0,1,1,51,1,1,2,0,1,0,1,0,0,1,0,3,84.2,4299.75,Not Churn
1,0,1,1,72,1,1,2,1,1,1,1,1,0,2,1,3,106.1,7548.60,Not Churn
1,0,0,0,65,1,1,0,2,2,2,2,2,2,2,0,2,25.75,1654.75,Not Churn
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,46.05,80.35,Churn
1,0,0,1,70,1,1,1,1,1,0,1,0,0,1,0,3,64.95,4551.50,Not Churn
1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,3,85.45,6227.50,Not Churn
0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,2,20.05,20.05,Not Churn
0,1,1,0,1,1,0,2,0,1,0,0,0,0,0,1,2,76.4,76.40,Churn
0,0,0,0,5,1,1,2,0,0,1,0,1,1,0,1,1,100.5,514.00,Churn
1,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,2,20.7,57.50,Not Churn
1,0,0,0,58,1,1,0,2,2,2,2,2,2,2,1,3,25.3,1474.35,Not Churn
1,1,1,1,22,0,2,1,1,0,0,0,0,1,0,0,2,40.05,880.20,Churn
1,1,1,0,33,1,1,2,0,1,0,0,1,1,0,1,3,100.6,3270.25,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,69.95,69.95,Churn
1,1,1,0,54,1,1,2,0,0,0,0,0,0,0,0,3,74,3919.15,Not Churn
1,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,1,99.4,7285.70,Not Churn
1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,93.3,93.30,Churn
1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,1,49.15,169.05,Churn
0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,0,3,107.45,7658.30,Not Churn
0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,1,3,83.6,5959.30,Not Churn
1,1,1,0,54,1,1,2,0,0,1,0,1,1,0,1,3,99.05,5295.70,Not Churn
0,0,1,0,59,1,1,1,0,1,0,1,1,1,1,1,1,80.1,4693.20,Not Churn
1,0,0,0,54,1,0,1,1,1,0,0,1,0,2,1,3,65.3,3512.90,Not Churn
1,0,0,0,60,1,1,2,0,0,1,0,1,0,2,1,1,89.55,5231.20,Not Churn
0,0,1,0,60,0,2,1,0,1,1,1,1,1,2,0,3,60.8,3603.45,Not Churn
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,74.5,217.45,Not Churn
0,0,1,0,69,1,1,2,1,0,0,0,1,1,2,0,3,99.15,6875.35,Not Churn
0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,1,19.25,19.25,Not Churn
1,0,1,1,50,0,2,1,1,0,0,0,1,0,0,1,3,39.45,2021.35,Not Churn
0,0,0,0,56,0,2,1,0,0,0,0,1,1,0,1,3,44.85,2564.95,Not Churn
0,0,1,0,60,1,0,2,1,0,0,1,1,1,2,1,1,97.2,5611.75,Not Churn
1,1,1,0,69,1,1,2,1,0,1,1,1,1,1,1,2,110.55,7610.10,Not Churn
0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,35.05,35.05,Churn
0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,1,1,73,73.00,Churn
0,0,1,0,3,1,0,0,2,2,2,2,2,2,0,1,2,19.9,45.75,Not Churn
1,0,1,1,60,1,0,1,0,1,0,1,1,1,2,0,3,76.95,4543.95,Not Churn
0,0,0,0,13,0,2,1,0,0,1,1,0,0,2,0,2,35.4,450.40,Not Churn
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,3,20.45,1297.35,Not Churn
0,0,0,0,45,1,1,2,1,1,0,0,0,1,1,0,3,96.75,4442.75,Not Churn
0,0,0,0,25,0,2,1,0,0,1,1,1,1,1,0,1,54.2,1423.15,Not Churn
1,0,0,0,44,1,0,2,0,0,1,1,1,1,2,0,3,100.1,4378.35,Not Churn
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,45.25,74.20,Not Churn
1,1,0,0,33,1,1,2,0,1,1,0,0,0,0,1,3,83.85,2716.30,Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.1,70.10,Churn
0,0,0,0,22,1,0,0,2,2,2,2,2,2,1,0,3,20.85,450.65,Not Churn
0,0,0,0,35,0,2,1,0,0,1,1,0,0,0,1,2,33.45,1175.85,Not Churn
0,0,1,1,29,1,0,0,2,2,2,2,2,2,2,0,2,20.2,558.80,Not Churn
1,1,1,0,27,1,1,2,1,0,1,0,0,0,1,1,1,85.9,2220.10,Not Churn
1,0,0,1,54,1,0,1,0,1,1,1,0,0,1,1,1,61,3283.05,Not Churn
0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,70.65,142.35,Churn
1,0,0,0,57,1,1,2,0,0,0,0,1,0,1,1,1,86.9,4939.25,Not Churn
1,0,0,0,62,1,1,1,1,1,1,1,0,0,2,0,3,69.4,4237.50,Not Churn
0,0,1,1,15,1,0,0,2,2,2,2,2,2,1,0,3,20.35,335.95,Not Churn
1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,2,20.35,33.20,Churn
0,0,1,0,70,1,1,2,0,0,1,1,1,1,2,1,3,104.3,7188.50,Not Churn
0,0,1,1,21,1,0,1,0,0,0,0,0,0,0,1,1,44.95,926.25,Not Churn
0,0,0,1,23,1,0,1,0,0,0,1,0,0,1,1,1,49.45,1119.35,Not Churn
1,0,0,0,6,1,0,0,2,2,2,2,2,2,1,0,2,20.6,116.60,Not Churn
1,0,1,1,4,1,0,0,2,2,2,2,2,2,2,0,3,19.55,68.80,Not Churn
0,0,0,0,3,1,0,2,1,0,1,0,1,1,0,1,3,99,287.40,Churn
0,0,0,0,23,1,1,2,0,0,0,0,1,1,0,1,1,93.5,2341.55,Not Churn
1,0,0,0,26,0,2,1,1,0,0,1,1,1,1,0,3,54.55,1362.85,Not Churn
0,0,0,1,8,1,0,0,2,2,2,2,2,2,0,0,2,20.05,163.60,Not Churn
1,0,0,0,26,1,1,2,0,0,0,0,0,1,0,1,1,83.95,2254.20,Churn
1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,1,1,79.45,145.15,Not Churn
1,0,0,0,67,1,1,2,1,1,1,1,1,1,2,0,3,116.2,7752.30,Churn
0,0,1,0,71,1,1,2,0,0,0,0,1,1,2,1,3,93.7,6585.35,Churn
0,0,0,0,59,1,1,1,1,1,1,1,0,1,1,0,3,79.85,4786.10,Not Churn
1,0,1,1,39,1,1,2,0,0,1,0,1,1,1,0,1,100,3835.55,Not Churn
1,0,0,1,21,1,0,0,2,2,2,2,2,2,2,0,2,19.6,397.00,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.7,19.70,Churn
0,0,1,1,48,1,0,0,2,2,2,2,2,2,2,0,3,20.2,1027.25,Not Churn
0,1,1,0,31,0,2,1,1,1,1,0,0,1,1,1,3,50.4,1580.10,Not Churn
0,0,1,1,64,1,1,2,1,1,1,1,1,1,1,0,1,113.35,7222.75,Not Churn
1,0,1,1,46,1,1,2,0,1,0,0,0,0,0,1,3,80,3769.70,Not Churn
0,0,0,0,52,1,1,1,0,0,1,1,1,1,2,1,3,80.95,4233.95,Not Churn
0,0,1,1,67,1,1,0,2,2,2,2,2,2,2,1,2,24.9,1680.25,Not Churn
0,1,0,0,67,1,1,1,0,1,0,0,0,0,0,0,1,54.9,3725.50,Not Churn
0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,1,75.55,413.65,Churn
0,0,1,0,71,1,1,2,0,1,1,1,1,1,2,0,1,109.25,7707.70,Not Churn
0,0,0,0,9,1,0,2,0,0,0,0,1,0,0,1,3,77.65,714.15,Churn
0,1,0,0,26,1,1,2,1,1,0,0,0,1,0,1,1,95,2497.20,Churn
1,0,0,0,71,1,1,2,1,1,1,1,1,1,1,1,3,116.3,8309.55,Not Churn
0,0,0,0,32,1,0,0,2,2,2,2,2,2,0,0,3,19.9,601.55,Not Churn
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.35,139.25,Not Churn
0,0,1,0,71,1,1,0,2,2,2,2,2,2,2,0,3,25.6,1888.25,Not Churn
0,0,0,0,60,0,2,1,1,0,1,0,0,1,1,1,1,44.45,2773.90,Not Churn
0,1,0,0,55,1,1,2,0,0,1,0,1,1,1,1,1,100.15,5409.75,Not Churn
1,0,0,0,54,1,0,2,1,1,0,1,1,1,1,1,3,105.4,5643.40,Churn
1,0,0,0,2,1,0,2,0,0,1,0,1,1,0,1,1,95.85,197.70,Churn
0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,1,2,73.85,401.30,Not Churn
0,0,1,1,48,1,0,1,1,1,1,0,0,1,2,1,3,70.1,3238.40,Not Churn
1,0,1,1,63,1,1,0,2,2,2,2,2,2,2,0,2,25.25,1573.05,Not Churn
1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,1,79.15,79.15,Churn
1,0,0,1,12,1,0,0,2,2,2,2,2,2,0,0,3,21.05,235.80,Not Churn
1,1,1,0,54,0,2,1,0,0,0,0,0,0,0,1,3,24.95,1364.75,Not Churn
0,0,1,1,30,1,0,1,0,0,1,1,1,0,1,1,1,64.5,1985.15,Not Churn
0,0,1,0,30,1,0,0,2,2,2,2,2,2,0,0,3,19.65,655.85,Churn
0,0,0,0,4,1,0,2,0,0,0,0,1,0,0,1,1,79,303.15,Churn
0,0,0,0,40,1,1,2,0,0,1,1,1,1,1,1,3,105.95,4335.20,Not Churn
0,0,1,1,9,1,0,2,0,0,0,1,0,0,0,1,1,75.85,647.50,Not Churn
0,0,1,1,17,1,0,2,1,0,0,1,1,0,0,0,1,91.85,1574.45,Churn
0,0,0,0,62,0,2,1,0,1,1,0,0,1,2,1,3,43.6,2748.70,Not Churn
1,0,0,0,28,1,0,2,0,1,0,1,1,0,1,1,3,91.25,2483.65,Not Churn
0,0,0,0,70,1,1,1,1,1,1,1,1,1,2,0,3,89.75,6367.20,Not Churn
0,0,0,0,46,1,0,2,0,1,1,1,1,1,2,1,3,104.4,4904.20,Not Churn
0,0,1,0,23,1,1,2,0,0,1,0,0,1,0,0,2,90.15,2044.95,Not Churn
1,0,1,1,47,0,2,1,1,0,1,1,0,0,1,0,1,40.3,1794.80,Not Churn
1,0,1,1,68,1,0,2,1,1,1,0,1,1,2,1,3,105.25,7173.15,Not Churn
0,1,0,0,60,1,1,2,0,0,1,1,1,1,1,1,1,106,6441.40,Churn
0,0,0,1,67,1,1,2,0,1,0,1,1,1,2,1,1,104,7039.05,Not Churn
0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,1,1,69.65,921.40,Not Churn
1,0,1,1,57,1,1,2,0,0,0,0,0,0,0,1,1,74.3,4018.35,Not Churn
0,0,1,1,55,1,1,2,1,0,0,0,1,1,1,0,2,100.9,5448.60,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.25,20.25,Not Churn
1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,49.9,49.90,Churn
1,0,0,0,23,1,1,2,0,0,1,1,1,0,0,1,3,96.9,2085.45,Not Churn
0,0,0,0,13,1,1,2,1,0,0,0,1,1,0,1,1,100.35,1358.85,Churn
1,0,1,0,47,1,1,2,0,1,1,0,1,1,0,1,1,104.1,5135.15,Not Churn
1,0,0,0,38,1,0,0,2,2,2,2,2,2,1,0,2,20.1,730.10,Not Churn
0,1,1,0,38,1,1,2,0,0,0,0,0,0,0,1,3,74.95,2869.85,Churn
0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,3,56.55,118.25,Not Churn
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,49.25,49.25,Churn
1,0,1,0,15,1,0,2,0,0,0,0,0,0,0,1,3,68.6,1108.60,Not Churn
0,0,0,0,26,1,0,2,0,0,0,0,0,0,0,1,3,69.05,1815.65,Not Churn
0,0,1,1,35,1,0,0,2,2,2,2,2,2,2,0,3,19.7,730.40,Not Churn
1,0,0,1,3,1,0,0,2,2,2,2,2,2,0,1,2,20.05,75.45,Not Churn
1,0,1,1,50,1,1,2,0,1,0,1,1,1,0,0,1,103.7,5071.05,Churn
1,0,1,0,42,1,1,2,1,0,1,0,0,1,0,1,1,94.4,4014.60,Not Churn
1,0,1,0,10,1,0,1,1,0,0,1,0,0,0,1,3,54.95,568.85,Not Churn
0,0,1,0,61,1,0,2,1,1,0,1,0,1,1,0,3,93.7,5860.70,Not Churn
0,0,0,0,68,1,1,2,1,1,0,1,1,1,2,0,3,110.25,7279.35,Not Churn
1,0,0,0,10,1,0,2,1,0,1,0,1,1,1,1,1,98.9,1064.95,Not Churn
1,0,1,0,65,1,1,2,1,1,1,0,0,0,1,0,1,89.75,5769.60,Churn
0,0,1,1,72,1,0,1,1,0,1,1,1,1,2,1,3,80.45,5886.85,Not Churn
1,0,1,1,55,1,0,2,0,1,0,1,0,0,0,0,1,79.4,4238.45,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.3,20.30,Churn
0,0,0,0,7,1,0,1,0,0,1,1,0,1,0,0,3,62.8,418.30,Not Churn
0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2,74.9,136.05,Not Churn
0,0,0,0,9,1,0,2,1,0,0,0,0,0,0,1,1,74.85,708.20,Not Churn
1,0,0,1,27,1,1,0,2,2,2,2,2,2,2,1,3,25.85,788.55,Not Churn
1,1,1,0,7,1,1,2,0,0,1,0,1,1,0,1,1,101.95,700.85,Churn
0,0,1,0,64,1,0,1,0,1,1,1,0,1,2,1,2,68.3,4378.80,Not Churn
1,0,0,0,70,0,2,1,1,0,1,1,0,1,2,0,3,48.4,3442.80,Not Churn
1,1,0,0,2,1,1,2,0,0,0,0,1,1,0,1,1,94,181.70,Churn
1,1,0,0,67,1,0,2,1,1,0,1,1,1,2,1,1,105.05,7171.70,Not Churn
0,0,0,0,45,1,1,2,0,1,0,0,1,0,0,1,3,89.3,4016.85,Churn
0,0,0,0,24,1,1,0,2,2,2,2,2,2,2,0,3,25.15,553.00,Not Churn
1,0,1,1,4,1,0,0,2,2,2,2,2,2,2,0,3,19.5,96.85,Not Churn
1,0,1,1,44,1,0,2,0,0,1,0,1,1,0,1,3,92.95,4122.90,Not Churn
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,2,20.7,1482.30,Not Churn
0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,3,74.3,74.30,Churn
1,0,0,0,66,1,0,0,2,2,2,2,2,2,2,0,3,19.35,1240.80,Not Churn
1,0,0,0,1,0,2,1,0,1,0,1,0,1,0,1,2,44.65,44.65,Churn
1,0,1,1,13,1,0,2,1,0,0,0,0,1,0,0,1,84.05,1095.30,Churn
1,0,0,0,10,1,1,2,0,1,0,0,0,0,0,1,3,80.7,788.80,Churn
1,1,1,0,65,1,1,2,0,1,1,0,1,1,0,1,1,104.35,6578.55,Not Churn
1,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,2,19.55,19.55,Not Churn
1,0,1,1,38,1,0,1,1,1,1,1,1,0,1,0,1,74.05,2802.30,Not Churn
1,0,0,1,23,0,2,1,1,0,1,1,0,0,2,0,2,40.1,857.75,Not Churn
0,0,1,0,10,1,0,0,2,2,2,2,2,2,1,0,2,20.1,184.40,Not Churn
1,0,0,1,4,1,1,2,0,1,0,0,1,1,0,1,1,101.7,364.55,Churn
1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,3,83.55,6093.30,Not Churn
0,0,1,0,35,1,0,1,0,1,0,1,0,0,0,0,1,56.85,1861.10,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.4,20.40,Churn
0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,0,3,19.55,1079.65,Not Churn
1,0,1,1,70,1,0,2,0,1,1,1,1,1,1,1,1,106.15,7475.10,Not Churn
1,0,1,1,38,1,1,1,0,1,1,0,1,1,1,0,3,78.95,2862.55,Not Churn
0,0,1,1,60,0,2,1,0,1,0,0,1,1,0,1,1,49.75,3069.45,Not Churn
1,0,0,0,26,1,1,2,1,1,0,0,1,0,0,1,3,92.4,2349.80,Not Churn
0,0,0,0,8,1,0,1,1,1,0,1,0,0,1,0,3,58.2,469.25,Not Churn
1,0,1,1,41,1,1,2,0,0,1,1,1,1,1,1,1,102.6,4213.35,Churn
0,1,1,0,36,1,1,2,0,1,0,0,1,0,0,1,3,91.95,3301.05,Not Churn
1,1,0,0,54,1,0,1,0,0,1,1,0,1,1,0,3,65.25,3529.95,Not Churn
1,0,1,1,71,1,1,2,0,1,1,0,1,1,2,1,3,106,7723.70,Churn
0,0,0,0,55,1,1,2,0,0,0,0,0,0,0,1,1,73.1,4144.90,Not Churn
0,0,0,0,72,1,1,1,1,1,0,0,0,0,2,0,3,59.75,4265.00,Not Churn
0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,1,2,55.1,154.65,Churn
0,0,1,1,54,1,1,1,0,1,1,0,0,0,2,1,3,59.8,3246.45,Not Churn
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,116.6,8337.45,Not Churn
1,0,0,0,52,1,1,2,1,0,1,1,1,1,2,1,1,109.3,5731.40,Not Churn
0,1,0,0,60,1,1,2,1,0,0,0,1,1,1,1,3,101.4,6176.60,Not Churn
0,0,0,0,39,0,2,1,0,0,1,0,1,1,0,1,3,50.65,1905.40,Not Churn
0,0,0,0,15,1,0,1,0,0,0,0,1,0,1,0,2,56.15,931.90,Not Churn
1,0,0,0,69,1,1,2,0,0,1,1,1,1,2,1,3,106.5,7348.80,Churn
1,0,1,1,43,1,0,0,2,2,2,2,2,2,1,1,2,19.2,776.25,Not Churn
0,1,0,0,63,1,1,1,1,1,1,1,1,0,1,0,3,83,5243.05,Not Churn
1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,1,70.1,141.65,Not Churn
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,108.3,7679.65,Not Churn
0,0,1,1,32,1,1,2,0,0,1,0,0,1,0,1,3,91.05,2954.50,Churn
1,0,1,1,40,1,1,0,2,2,2,2,2,2,2,0,3,25.25,1006.90,Not Churn
0,0,1,0,58,0,2,1,1,1,0,0,1,0,1,1,1,45.35,2540.10,Not Churn
1,0,0,0,67,0,2,1,1,0,0,1,1,0,2,0,1,43.9,3097.20,Not Churn
0,1,1,0,51,1,1,2,1,0,0,0,0,0,0,1,1,77.5,3807.35,Churn
1,0,1,0,31,1,1,1,0,0,1,1,1,1,1,1,2,79.3,2484.00,Not Churn
1,1,1,0,69,1,1,2,1,1,0,0,0,0,0,1,3,84.9,5785.65,Not Churn
1,0,1,0,32,1,1,2,0,0,0,1,0,0,1,1,1,79.25,2619.15,Not Churn
0,0,0,0,21,1,0,1,1,1,0,1,1,0,2,0,3,71.05,1524.85,Not Churn
1,0,0,0,52,1,0,1,1,0,1,0,0,0,1,0,1,53.75,2790.65,Not Churn
0,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,3,24.25,1784.50,Not Churn
0,0,1,0,72,0,2,1,0,1,1,0,1,1,2,1,1,54.2,3937.45,Churn
1,0,1,1,52,0,2,1,1,0,1,0,0,1,1,0,3,44.25,2276.10,Not Churn
0,0,0,0,41,1,0,1,0,0,0,1,0,0,1,0,3,50.05,2029.05,Not Churn
1,0,0,0,41,1,0,0,2,2,2,2,2,2,2,0,2,20.15,802.35,Not Churn
0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,2,69.25,418.40,Churn
1,0,1,1,67,1,1,1,1,1,1,1,0,0,1,1,3,69.35,4653.25,Not Churn
0,0,1,1,16,1,0,0,2,2,2,2,2,2,0,0,2,19.35,275.90,Not Churn
1,0,0,0,17,1,0,0,2,2,2,2,2,2,2,0,2,19.15,343.45,Not Churn
1,0,1,0,35,1,0,1,1,1,1,0,0,0,0,0,2,61,2130.45,Not Churn
0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,0,3,20.5,1191.40,Not Churn
1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,50.5,50.50,Churn
1,0,1,1,52,0,2,1,0,1,1,1,1,0,2,0,2,50.2,2554.00,Not Churn
0,0,0,0,70,1,0,1,1,0,1,1,1,1,2,0,3,79.6,5589.45,Not Churn
0,0,1,1,19,1,1,0,2,2,2,2,2,2,2,1,3,24.9,467.70,Not Churn
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.4,74.40,Churn
0,0,1,1,35,1,0,2,1,0,1,1,1,1,0,1,1,106.9,3756.45,Not Churn
0,0,0,0,32,1,1,2,0,0,1,0,1,1,0,1,1,101.35,3334.90,Not Churn
0,0,1,1,17,1,0,1,1,0,0,1,0,0,0,1,3,55.35,920.50,Not Churn
0,0,1,1,67,1,0,1,0,1,0,0,0,0,1,0,3,50.55,3431.75,Not Churn
0,0,0,0,9,1,0,0,2,2,2,2,2,2,0,0,3,19.5,150.35,Not Churn
1,0,0,1,31,1,1,1,0,1,0,1,1,1,1,1,2,79.45,2587.70,Churn
1,0,0,0,4,1,1,2,1,0,0,0,1,0,0,0,1,90.65,367.95,Not Churn
1,1,1,1,58,1,1,2,1,1,0,1,0,0,1,1,3,89.85,5125.75,Not Churn
1,0,0,0,60,1,0,1,1,0,1,1,1,1,1,0,2,79,4801.10,Not Churn
1,0,0,0,58,1,1,2,0,0,1,1,1,1,1,1,1,104.65,6219.60,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.55,19.55,Not Churn
0,0,1,1,27,1,0,0,2,2,2,2,2,2,2,0,2,19.9,550.10,Not Churn
1,1,1,1,66,1,1,2,1,1,1,1,1,1,1,1,1,116.25,7862.25,Not Churn
1,0,0,0,15,1,1,2,1,0,0,0,1,0,0,1,3,87.75,1242.20,Not Churn
1,1,1,0,47,1,1,2,0,0,1,0,1,1,0,1,1,100.05,4871.05,Churn
0,0,0,0,41,1,1,2,1,0,0,0,0,0,0,1,3,81.3,3190.65,Not Churn
1,0,1,0,59,0,2,1,0,0,0,0,1,1,0,1,1,44.3,2666.75,Not Churn
0,0,0,1,50,1,0,2,0,0,0,0,0,0,2,0,3,70.35,3533.60,Not Churn
1,0,1,1,17,0,2,1,1,0,1,0,1,0,1,0,3,44.45,792.15,Not Churn
1,0,1,1,6,1,0,1,1,0,0,0,0,0,0,1,1,49.15,295.65,Not Churn
1,1,1,0,51,0,2,1,0,1,0,0,0,0,0,1,3,29.45,1459.35,Not Churn
1,0,0,0,44,1,0,2,0,1,0,1,1,1,0,0,1,100.55,4398.15,Churn
